蒐集時間,樣本Key,日期,最新時間,代號,名稱,股票型態,目前狀態,目前決策,結果分類,首次價格,目前/驗證價格,驗證報酬%,驗證最高報酬%,驗證最大回撤%,漲停距離%,短線漲速分,量能跳升分,二次攻擊分,日內振幅%,是否貼近日內高,大盤背景分,夜盤風險分,AI/智能分,風險分,事件分,漲停前兆分,漲停前兆候選,前兆蒐集原因,資料品質分
2026-08-03 18:03:42,2026-08-03_1519,2026-08-03,18:03:10,1519,華城,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,708.0,703.0,-0.71,0.0,-0.71,10.0,0.0,0.0,0.0,0.71,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-08-03_5880,2026-08-03,18:03:10,5880,合庫金,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,27.08,26.9,-0.66,0.0,-0.66,10.0,0.0,0.0,0.0,0.66,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-08-03_6214,2026-08-03,18:03:10,6214,精誠,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,148.75,148.5,-0.17,0.0,-0.17,10.0,0.0,0.0,0.0,0.17,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-08-03_2359,2026-08-03,18:03:10,2359,所羅門,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,133.0,132.5,-0.38,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-08-03_2313,2026-08-03,18:03:10,2313,華通,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,185.5,185.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_3441,2026-08-03,18:03:10,3441,聯一光,小型強攻 / 漲停前兆股,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,92.4,92.4,0.0,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_8039,2026-08-03,18:03:10,8039,台虹,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,190.5,190.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_6446,2026-08-03,18:03:10,6446,藥華藥,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,1165.0,1165.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_6531,2026-08-03,18:03:10,6531,愛普*,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,733.0,733.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2481,2026-08-03,18:03:10,2481,強茂,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,129.0,129.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2368,2026-08-03,18:03:10,2368,金像電,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,872.0,872.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2345,2026-08-03,18:03:10,2345,智邦,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,2335.0,2335.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2301,2026-08-03,18:03:10,2301,光寶科,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,229.5,229.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_6166,2026-08-03,18:03:10,6166,凌華,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,124.0,124.0,0.0,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2059,2026-08-03,18:03:10,2059,川湖,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,8635.0,8635.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2455,2026-08-03,18:03:10,2455,全新,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,321.0,321.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_6451,2026-08-03,18:03:10,6451,訊芯-KY,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,374.5,374.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_4967,2026-08-03,18:03:10,4967,十銓,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,240.0,240.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_1476,2026-08-03,18:03:10,1476,儒鴻,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,346.5,346.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_00881,2026-08-03,18:03:10,00881,國泰台灣科技龍頭,ETF / 市場動能,⚪ 候選 / 觀察,觀察,追蹤中,50.85,50.85,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_00918,2026-08-03,18:03:10,00918,大華優利高填息30,ETF / 市場動能,⚪ 候選 / 觀察,觀察,追蹤中,32.97,32.97,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_1802,2026-08-03,18:03:10,1802,台玻,動能股 / 先看資金,👀 前兆出現,等低吸,有效/上漲,47.55,47.55,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_4938,2026-08-03,18:03:10,4938,和碩,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,86.6,86.6,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_8112,2026-08-03,18:03:10,8112,至上,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,81.4,81.4,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2486,2026-08-03,18:03:10,2486,一詮,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,206.5,206.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_00927,2026-08-03,18:03:10,00927,群益半導體收益,ETF / 市場動能,⚪ 候選 / 觀察,觀察,追蹤中,34.8,34.8,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2347,2026-08-03,18:03:10,2347,聯強,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,91.7,91.7,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2484,2026-08-03,18:03:10,2484,希華,動能股 / 先看資金,👀 前兆出現,等低吸,有效/上漲,63.6,63.6,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_3706,2026-08-03,18:03:10,3706,神達,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,89.5,89.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_1102,2026-08-03,18:03:10,1102,亞泥,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,32.7,32.7,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_6515,2026-08-03,18:03:10,6515,穎崴,動能股 / 先看資金,🔴 已過熱 / 等回測,不可追,有效/上漲,6250.0,6250.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_1560,2026-08-03,18:03:10,1560,中砂,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,671.0,671.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_3450,2026-08-03,18:03:10,3450,聯鈞,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,409.0,409.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_00830,2026-08-03,18:03:10,00830,國泰費城半導體,ETF / 市場動能,⏳ 到價等確認,嚴格小量等待確認,追蹤中,82.6,82.6,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_3413,2026-08-03,18:03:10,3413,京鼎,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,315.5,315.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_3167,2026-08-03,18:03:10,3167,大量,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,534.0,534.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2609,2026-08-03,18:03:10,2609,陽明,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,50.8,50.8,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2353,2026-08-03,18:03:10,2353,宏碁,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,28.8,28.8,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2441,2026-08-03,18:03:10,2441,超豐,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,110.5,110.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_6442,2026-08-03,18:03:10,6442,光聖,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,1270.0,1270.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_5434,2026-08-03,18:03:10,5434,崇越,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,506.0,506.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2105,2026-08-03,18:03:10,2105,正新,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,30.3,30.3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_00929,2026-08-03,18:03:10,00929,復華台灣科技優息,ETF / 市場動能,⚪ 候選 / 觀察,觀察,追蹤中,27.57,27.57,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_3005,2026-08-03,18:03:10,3005,神基,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,114.5,114.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_3406,2026-08-03,18:03:10,3406,玉晶光,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,488.0,488.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_00735,2026-08-03,18:03:10,00735,國泰臺韓科技,ETF / 市場動能,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,95.5,95.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2467,2026-08-03,18:03:10,2467,志聖,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,497.5,497.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2006,2026-08-03,18:03:10,2006,東和鋼鐵,動能股 / 先看資金,🔴 已過熱 / 等回測,不可追,有效/上漲,80.4,80.4,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2027,2026-08-03,18:03:10,2027,大成鋼,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,44.45,44.45,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_1605,2026-08-03,18:03:10,1605,華新,動能股 / 先看資金,👀 前兆出現,等低吸,有效/上漲,32.8,32.8,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2615,2026-08-03,18:03:10,2615,萬海,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,86.1,86.1,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_3605,2026-08-03,18:03:10,3605,宏致,動能股 / 先看資金,🔴 已過熱 / 等回測,不可追,有效/上漲,84.2,84.2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_5871,2026-08-03,18:03:10,5871,中租-KY,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,113.0,113.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_5876,2026-08-03,18:03:10,5876,上海商銀,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,44.65,44.65,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_8210,2026-08-03,18:03:10,8210,勤誠,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,1095.0,1095.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_6278,2026-08-03,18:03:10,6278,台表科,動能股 / 先看資金,👀 前兆出現,等低吸,有效/上漲,145.5,145.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_4919,2026-08-03,18:03:10,4919,新唐,動能股 / 先看資金,🔴 已過熱 / 等回測,不可追,有效/上漲,124.5,124.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2385,2026-08-03,18:03:10,2385,群光,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,106.0,106.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2812,2026-08-03,18:03:10,2812,台中銀,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,20.65,20.65,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2472,2026-08-03,18:03:10,2472,立隆電,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,230.5,230.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_6805,2026-08-03,18:03:10,6805,富世達,動能股 / 先看資金,🔴 已過熱 / 等回測,不可追,有效/上漲,1470.0,1470.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_3532,2026-08-03,18:03:10,3532,台勝科,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,265.0,265.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_1402,2026-08-03,18:03:10,1402,遠東新,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,26.9,26.9,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2645,2026-08-03,18:03:10,2645,長榮航太,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,184.5,184.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2002,2026-08-03,18:03:10,2002,中鋼,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,18.85,18.85,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2458,2026-08-03,18:03:10,2458,義隆,動能股 / 先看資金,👀 前兆出現,等低吸,有效/上漲,156.5,156.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_2207,2026-08-03,18:03:10,2207,和泰車,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,522.0,522.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_8996,2026-08-03,18:03:10,8996,高力,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,940.0,940.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_1513,2026-08-03,18:03:10,1513,中興電,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,155.5,155.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_6191,2026-08-03,18:03:10,6191,精成科,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,82.2,82.2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_1717,2026-08-03,18:03:10,1717,長興,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,61.7,61.7,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,50.0,30.0,0.0,14.39,⚪ 一般樣本,大盤環境支持,90
2026-08-03 18:03:42,2026-08-03_3481,2026-08-03,18:03:10,3481,群創,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,46.25,45.8,-0.97,0.5,-0.97,9.5,3.0,0.0,4.0,1.47,0,82.9,46.9,34.0,30.0,0.0,14.2,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-08-03_2360,2026-08-03,18:03:10,2360,致茂,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,1955.0,1960.0,0.26,0.26,-0.38,9.74,4.94,0.0,0.0,0.64,0,82.9,46.9,41.8,30.0,0.0,14.02,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-08-03_7769,2026-08-03,18:03:10,7769,鴻勁,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,6457.5,6425.0,-0.5,0.31,-0.5,9.69,1.86,0.0,2.48,0.81,0,82.9,46.9,36.8,30.0,0.0,13.61,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-08-03_3008,2026-08-03,18:03:10,3008,大立光,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,3992.5,3960.0,-0.81,0.0,-0.81,10.0,0.0,0.0,0.0,0.81,0,82.9,46.9,47.2,30.0,0.0,13.41,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-08-03_2303,2026-08-03,18:03:10,2303,聯電,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,118.25,118.0,-0.21,0.21,-0.21,9.79,1.26,0.0,1.68,0.42,0,82.9,46.9,28.5,30.0,0.0,13.29,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-08-03_6770,2026-08-03,18:03:10,6770,力積電,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,55.25,54.7,-1.0,0.18,-1.0,9.82,1.08,0.0,1.44,1.18,0,82.9,46.9,28.5,30.0,0.0,13.2,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-08-03_0050,2026-08-03,18:03:10,0050,元大台灣50,ETF / 市場動能,⏳ 到價等確認,嚴格小量等待確認,追蹤中,102.18,102.0,-0.18,0.02,-0.18,9.98,0.12,0.0,0.16,0.2,0,82.9,46.9,44.2,30.0,0.0,12.7,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-08-03_2308,2026-08-03,18:03:10,2308,台達電,中大型資金股,⚪ 候選 / 觀察,觀察,弱勢/回撤,1592.5,1580.0,-0.78,0.0,-0.78,10.0,0.0,0.0,0.0,0.78,0,82.9,46.9,36.8,30.0,0.0,12.64,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-08-03_2383,2026-08-03,18:03:10,2383,台光電,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,5042.5,4980.0,-1.24,0.0,-1.24,10.0,0.0,0.0,0.0,1.24,0,82.9,46.9,36.8,30.0,0.0,12.64,⚪ 一般樣本,大盤環境支持,100
2026-08-03 18:03:42,2026-08-03_2454,2026-08-03,18:03:10,2454,聯發科,中大型資金股,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,3910.0,3910.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,82.9,46.9,36.8,30.0,0.0,12.64,⚪ 一般樣本,大盤環境支持,90
